website|public|onboarding_items|onboarding_items_keycloak_user_id_idx|5|24|0|16384
website|public|onboarding_items|onboarding_items_pkey|1|1|1|16384
website|public|poll_answers|idx_poll_answers_poll|0|0|0|8192
website|public|poll_answers|poll_answers_pkey|0|0|0|8192
website|public|polls|idx_polls_one_open|0|0|0|8192
website|public|polls|polls_pkey|0|0|0|8192
website|public|questionnaire_answer_options|questionnaire_answer_options_pkey|0|0|0|8192
website|public|questionnaire_answers|questionnaire_answers_assignment_id_question_id_key|0|0|0|8192
website|public|questionnaire_answers|questionnaire_answers_pkey|0|0|0|8192
website|public|questionnaire_assignment_scores|idx_qas_assignment|0|0|0|8192
website|public|questionnaire_assignment_scores|questionnaire_assignment_scores_pkey|0|0|0|8192
website|public|questionnaire_assignment_scores|uq_qas_assignment_dimension|0|0|0|8192
website|public|questionnaire_assignments|questionnaire_assignments_pkey|0|0|0|8192
website|public|questionnaire_dimensions|questionnaire_dimensions_pkey|0|0|0|8192
website|public|questionnaire_questions|questionnaire_questions_pkey|0|0|0|8192
website|public|questionnaire_templates|questionnaire_templates_pkey|0|0|0|8192
website|public|questionnaire_test_evidence|ix_evidence_assignment_question|0|0|0|8192
website|public|questionnaire_test_evidence|questionnaire_test_evidence_pkey|0|0|0|8192
website|public|questionnaire_test_fixtures|ix_fixtures_unpurged|98|0|0|8192
website|public|questionnaire_test_fixtures|questionnaire_test_fixtures_pkey|0|0|0|8192
website|public|questionnaire_test_seed_registry|questionnaire_test_seed_registry_pkey|0|0|0|8192
website|public|questionnaire_test_seed_registry|uq_seed_registry_scope|0|0|0|8192
website|public|questionnaire_test_status|questionnaire_test_status_pkey|0|0|0|8192
website|public|referenzen_config|referenzen_config_pkey|14|0|0|8192
website|public|service_config|service_config_pkey|8124|0|0|8192
website|public|site_settings|site_settings_pkey|8081|0|0|8192
website|public|supplier_invoices|supplier_invoices_pkey|0|0|0|8192
website|public|systemtest_failure_outbox|systemtest_failure_outbox_pkey|0|0|0|8192
website|public|systemtest_magic_tokens|ix_magic_tokens_unused|0|0|0|8192
website|public|systemtest_magic_tokens|systemtest_magic_tokens_pkey|0|0|0|8192
website|public|tax_mode_changes|tax_mode_changes_pkey|0|0|0|8192
website|public|test_results|test_results_pkey|0|0|0|8192
website|public|test_results|test_results_run_id_idx|0|0|0|8192
website|public|test_results|test_results_test_id_created_idx|0|0|0|8192
website|public|test_runs|test_runs_pkey|0|0|0|8192
website|public|time_entries|time_entries_pkey|0|0|0|8192
website|public|time_entries|time_entries_project_id_idx|0|0|0|8192
website|public|transcript_segments|idx_segments_transcript|0|0|0|8192
website|public|transcript_segments|transcript_segments_pkey|0|0|0|8192
website|public|transcripts|idx_transcripts_meeting|0|0|0|8192
website|public|transcripts|transcripts_pkey|0|0|0|8192
website|public|vat_id_validations|vat_id_validations_customer_idx|0|0|0|8192
website|public|vat_id_validations|vat_id_validations_pkey|0|0|0|8192
website|public|web_sessions|web_sessions_pkey|736|722|721|40960
website|public|website_custom_sections|website_custom_sections_pkey|0|0|0|8192
website|public|website_custom_sections|website_custom_sections_slug_key|0|0|0|8192
website|tickets|pr_events|pr_events_brand_idx|0|0|0|8192
website|tickets|pr_events|pr_events_category_idx|0|0|0|8192
website|tickets|pr_events|pr_events_merged_at_idx|0|0|0|8192
website|tickets|pr_events|pr_events_pkey|0|0|0|8192
website|tickets|tags|tags_name_key|11|8|8|16384
website|tickets|tags|tags_pkey|5|5|5|16384
website|tickets|ticket_activity|activity_ticket_idx|23|28|24|40960
website|tickets|ticket_activity|ticket_activity_pkey|0|0|0|16384
website|tickets|ticket_attachments|ticket_attachments_pkey|0|0|0|16384
website|tickets|ticket_attachments|ticket_attachments_ticket_idx|41|13|0|16384
website|tickets|ticket_comments|ticket_comments_pkey|0|0|0|16384
website|tickets|ticket_comments|ticket_comments_ticket_idx|25|2|0|16384
website|tickets|ticket_counters|ticket_counters_pkey|223|222|222|16384
website|tickets|ticket_links|ticket_links_from_id_to_id_kind_key|56|0|0|8192
website|tickets|ticket_links|ticket_links_from_idx|320|0|0|8192
website|tickets|ticket_links|ticket_links_pkey|0|0|0|8192
website|tickets|ticket_links|ticket_links_pr_idx|0|0|0|8192
website|tickets|ticket_links|ticket_links_to_idx|40|0|0|8192
website|tickets|ticket_plans|ticket_plans_pkey|2|2|2|16384
website|tickets|ticket_plans|ticket_plans_ticket_idx|4|4|0|16384
website|tickets|ticket_tags|ticket_tags_pkey|762|61|0|16384
website|tickets|ticket_watchers|ticket_watchers_pkey|27|0|0|8192
